Ticker,Price,EPS,Book Value,Dividend per Share,Net Income,Shareholder Equity,Current Liabilities,EBIT,Total Assets,Total Liabilities,Revenue,Operating Income,Free Cash Flow
MOTISONS.NS,20.520000457763672,-0.13,4.084,0.0,431711000.0,4135175000.0,866751000.0,671590000.0,5081637000.0,946462000.0,4621115000.0,664199000.0,-230072000.0
MOTOGENFIN.NS,26.15999984741211,0.19,22.479,0.0,7966000.0,757181000.0,577501000.0,9957000.0,1728971000.0,971790000.0,69717000.0,-19233000.0,9486000.0
MPHASIS.NS,2742.60009765625,91.2,535.825,57.0,17021390000.0,96283960000.0,44487100000.0,24256440000.0,149066290000.0,52782330000.0,142299870000.0,21706430000.0,18433630000.0
MPSLTD.NS,2172.5,93.33,282.165,83.0,1489100000.0,4784400000.0,1582500000.0,2019100000.0,6950200000.0,2165800000.0,7268900000.0,1834900000.0,922700000.0
MRF.NS,146535.0,4234.29,43593.105,429.0,18692900000.0,184884600000.0,89595700000.0,28328300000.0,295669900000.0,110783500000.0,279749800000.0,25206300000.0,5596300000.0
MRPL.NS,125.1500015258789,-1.64,74.002,3.0,562100000.0,129696500000.0,122398500000.0,11271400000.0,344348800000.0,214652300000.0,946816200000.0,9458000000.0,8876100000.0
MSPL.NS,32.040000915527344,-0.49,17.273,0.0,-283548000.0,9790204000.0,5344123000.0,837455000.0,15349317000.0,5556237000.0,29052478000.0,801082000.0,1568310000.0
MSTCLTD.NS,473.2999877929688,58.24,104.922,45.5,4070721000.0,7384139000.0,13492299000.0,5081740000.0,21183975000.0,13799836000.0,3109596000.0,1749283000.0,2356691000.0
MSUMI.NS,41.88999938964844,0.91,2.54,1.1,6058600000.0,16983100000.0,18068300000.0,8301600000.0,37287800000.0,20304700000.0,92715800000.0,8182400000.0,1929800000.0
MTARTECH.NS,1515.0999755859375,19.25,236.917,0.0,528870000.0,7289180000.0,2900990000.0,937490000.0,11302820000.0,4013640000.0,6646460000.0,885990000.0,9410000.0
MTEDUCARE.NS,2.0899999141693115,-4.29,-0.247,0.0,-309938000.0,-17946000.0,2479034000.0,-65456000.0,2644391000.0,2662337000.0,503597000.0,-101008000.0,-14268000.0
MTNL.NS,43.72999954223633,-55.51,-427.285,0.0,-33276900000.0,-269189700000.0,129936200000.0,-4101600000.0,102263300000.0,371453000000.0,6980200000.0,-10924700000.0,3040800000.0
MUFIN.NS,90.6999969482422,1.18,16.488,0.0,196075000.0,2695676000.0,8366000.0,249029000.0,10333329000.0,7640950000.0,1808818000.0,249029000.0,-1534145000.0
MUFTI.NS,121.31999969482422,9.97,63.153,3.0,683710000.0,4101680000.0,1148460000.0,1172700000.0,7692200000.0,3590520000.0,6181800000.0,1111940000.0,1445330000.0
MUKANDLTD.NS,137.88999938964844,5.57,65.72,2.0,758900000.0,9496200000.0,24179100000.0,2476200000.0,35419500000.0,25923300000.0,48744600000.0,2304200000.0,432300000.0
MUKKA.NS,27.93000030517578,1.55,14.598,0.0,464590000.0,4407030000.0,6110220000.0,975160000.0,10763210000.0,6198200000.0,9800260000.0,813330000.0,-1387200000.0
MUKTAARTS.NS,75.48999786376953,-7.51,-19.66,0.0,-173109000.0,-461276000.0,1052229000.0,-14938000.0,2424090000.0,2814677000.0,1667236000.0,-146418000.0,157679000.0
MUNJALAU.NS,78.4000015258789,3.64,41.57,1.0,363916000.0,4156962000.0,5451948000.0,773766000.0,12369420000.0,8087735000.0,20663720000.0,582750000.0,-407231000.0
MUNJALSHOW.NS,138.0399932861328,6.31,168.639,4.5,288698000.0,6744734000.0,1427571000.0,351818000.0,8284401000.0,1539667000.0,12446289000.0,51479000.0,298096000.0
MURUDCERA.NS,45.56999969482422,1.64,61.454,0.5,98396000.0,3720755000.0,1272591000.0,250089000.0,5699175000.0,1978420000.0,2028637000.0,201006000.0,-6508000.0
MUTHOOTCAP.NS,273.04998779296875,18.39,399.659,0.0,457460000.0,6580636000.0,279092000.0,750482000.0,35845044000.0,29264408000.0,4707801000.0,750482000.0,-11021716000.0
MUTHOOTMF.NS,159.85000610351562,-19.69,157.056,0.0,-2225230000.0,26322270000.0,46966130000.0,-2703370000.0,108570210000.0,82247940000.0,24301270000.0,1275860000.0,13611890000.0
MVGJL.NS,205.41000366210932,20.31,147.251,0.0,1004210000.0,7187620000.0,7350710000.0,1696400000.0,14980880000.0,7793260000.0,23840170000.0,1562150000.0,-782980000.0
NACLIND.NS,245.25,-2.93,21.438,0.0,-921300000.0,4270600000.0,7272100000.0,-542900000.0,12631000000.0,8360400000.0,12345200000.0,-919200000.0,4356300000.0
NAGAFERT.NS,5.929999828338623,40.55,-15.512,0.0,24248714000.0,-9262925000.0,13263982000.0,24960884000.0,4686776000.0,13949701000.0,8720104000.0,-776385000.0,-2110800000.0
NAGREEKCAP.NS,26.209999084472656,14.71,16.749,0.0,185616000.0,211289000.0,105878000.0,313340000.0,1313637000.0,1102348000.0,550101000.0,231684000.0,32712000.0
NAGREEKEXP.NS,26.26000022888184,1.01,51.779,0.0,31647000.0,1532665000.0,1792404000.0,181583000.0,3603057000.0,2070392000.0,5288629000.0,173092000.0,131912000.0
NAHARCAP.NS,303.95001220703125,29.63,934.175,1.5,498122000.0,15639946000.0,11357000.0,588517000.0,17263474000.0,1623528000.0,247365000.0,356650000.0,-95465000.0
NAHARINDUS.NS,114.2699966430664,4.27,228.916,0.0,184882000.0,9903363000.0,5650489000.0,699820000.0,17928946000.0,8025583000.0,15248847000.0,239519000.0,-945412000.0
NAHARPOLY.NS,301.6000061035156,23.31,325.919,1.0,473785000.0,8017100000.0,451769000.0,615935000.0,9479992000.0,1462892000.0,6659373000.0,436544000.0,-304365000.0
NAHARSPING.NS,218.3999938964844,5.69,390.719,1.0,123525000.0,14893645000.0,10385300000.0,953338000.0,27497702000.0,12604057000.0,32845580000.0,662252000.0,478797000.0
NAM-INDIA.NS,861.7000122070312,20.96,66.376,20.0,12863900000.0,42129200000.0,1803200000.0,17010600000.0,46701400000.0,4572200000.0,22306900000.0,14107600000.0,6585300000.0
NARMADA.NS,23.25,1.08,21.542,0.0,40879000.0,558661000.0,94578000.0,59947000.0,664641000.0,105980000.0,656766000.0,53323000.0,-159810000.0
NATCAPSUQ.NS,200.6699981689453,-5.41,225.252,0.0,6174000.0,2329361000.0,999926000.0,91040000.0,4193515000.0,1621905000.0,1641512000.0,90260000.0,-178781000.0
NATCOPHARM.NS,892.7000122070312,94.79,424.69,8.0,18854000000.0,76070000000.0,9435000000.0,23153000000.0,86308000000.0,10185000000.0,44295000000.0,19608000000.0,11852000000.0
NATHBIOGEN.NS,176.19000244140625,21.33,496.017,2.0,385998000.0,6443871000.0,3653098000.0,505280000.0,10262074000.0,3818203000.0,3649082000.0,459822000.0,96610000.0
NATIONALUM.NS,191.3099975585937,31.19,96.984,12.0,52679400000.0,178054400000.0,34982000000.0,71373400000.0,228821600000.0,50767200000.0,167876300000.0,68655800000.0,46048200000.0
NAUKRI.NS,1380.800048828125,15.84,539.317,7.2,9621400000.0,349030620000.0,17310320000.0,19688510000.0,427713490000.0,59549800000.0,28495510000.0,8829590000.0,7927660000.0
NAVA.NS,592.0999755859375,36.31,268.947,8.0,10914795000.0,76112438000.0,6726178000.0,16343674000.0,112717725000.0,18601789000.0,39835474000.0,14827445000.0,13051437000.0
NAVINFLUOR.NS,5030.5,71.6,529.587,14.0,2885800000.0,26262300000.0,9146600000.0,4580200000.0,48303800000.0,22041500000.0,23296200000.0,4142900000.0,40400000.0
NAVKARCORP.NS,124.2699966430664,-1.99,128.122,0.0,-453020000.0,19284860000.0,935630000.0,-484321000.0,21466653000.0,2181793000.0,4762794000.0,-472135000.0,581631000.0
NAVKARURB.NS,2.5899999141693115,0.0,2.512,0.0,3134000.0,1574260000.0,476366000.0,9512000.0,2128098000.0,553838000.0,160561000.0,-2635000.0,3149000.0
NAVNETEDUL.NS,141.52999877929688,10.07,83.152,4.1,7584100000.0,18344000000.0,3380700000.0,9592500000.0,23538700000.0,4797000000.0,17857200000.0,2527500000.0,1599700000.0
NAZARA.NS,1399.699951171875,13.89,339.084,0.0,758200000.0,28630500000.0,9373800000.0,878100000.0,44354700000.0,11981300000.0,16239100000.0,357600000.0,-822800000.0
NBCC.NS,106.58000183105467,2.1,9.16,1.3,5411300000.0,24790569000.0,108005689000.0,7550777000.0,136409521000.0,109697295000.0,120385724000.0,8304059000.0,3373802000.0
NCC.NS,222.259994506836,12.79,116.648,2.2,8198800000.0,73237100000.0,131280300000.0,16264300000.0,210063800000.0,135039400000.0,219991800000.0,17060600000.0,4221900000.0
NCLIND.NS,218.0,7.19,183.192,4.0,251973000.0,8582421000.0,4042955000.0,636885000.0,16348034000.0,7765613000.0,14108367000.0,525788000.0,-316514000.0
NDGL.NS,4118.10009765625,272.28,12807.0,2.5,344940000.0,12807436000.0,399589000.0,369811000.0,18195554000.0,4569206000.0,678228000.0,153684000.0,-170097000.0
NDL.NS,3.450000047683716,2.58,4.293,0.0,334803000.0,6188210000.0,5359780000.0,826260000.0,12744919000.0,6556709000.0,35466756000.0,749991000.0,866079000.0
NDRAUTO.NS,1059.0999755859375,23.29,127.099,2.75,532579000.0,3023098000.0,1533665000.0,711011000.0,4858744000.0,1835646000.0,7079048000.0,576538000.0,358363000.0
NDTV.NS,138.3300018310547,-37.19,9.109,0.0,-2161000000.0,587270000.0,2503110000.0,-1973160000.0,6430240000.0,5827660000.0,4650310000.0,-1969980000.0,-2233390000.0
NECCLTD.NS,22.06999969482422,0.83,22.403,0.0,102525000.0,2190613000.0,1196802000.0,201147000.0,3448938000.0,1258325000.0,3287247000.0,194040000.0,-258789000.0
NECLIFE.NS,15.039999961853027,-8.02,42.628,0.0,-1136808000.0,9561068000.0,10215414000.0,-869557000.0,20472313000.0,10911245000.0,16699736000.0,-888466000.0,1256432000.0
NELCAST.NS,167.4600067138672,4.82,63.55,0.5,372919000.0,5528942000.0,4915432000.0,753769000.0,11643881000.0,6087839000.0,12402195000.0,641412000.0,116266000.0
NELCO.NS,839.6500244140625,2.94,56.051,1.0,95300000.0,1279000000.0,1525000000.0,251800000.0,2874500000.0,1595500000.0,3048000000.0,226500000.0,30900000.0
NEOGEN.NS,1430.4000244140625,12.81,298.068,1.0,348300000.0,7893900000.0,7334000000.0,986600000.0,17473100000.0,9579200000.0,7775600000.0,1085300000.0,-1217300000.0
NESCO.NS,1420.9000244140625,56.94,373.181,6.5,3752129000.0,26294351000.0,1464807000.0,5006243000.0,30156089000.0,3861738000.0,7320071000.0,3890729000.0,-4347275000.0
NESTLEIND.NS,1161.4000244140625,16.13,20.796,20.0,32075900000.0,40102100000.0,46853500000.0,44521300000.0,121933200000.0,81831100000.0,200775000000.0,42677700000.0,9277100000.0
NETWEB.NS,2126.800048828125,22.88,93.376,2.5,1144750000.0,5303320000.0,3536320000.0,1580580000.0,8933600000.0,3630280000.0,11490210000.0,1486680000.0,-386860000.0
NETWORK18.NS,57.900001525878906,-9.23,30.756,0.0,-16870000000.0,47425300000.0,34495400000.0,-12964200000.0,84976600000.0,36892900000.0,67965700000.0,-4822000000.0,-28105500000.0
NEULANDLAB.NS,13044.0,136.67,1188.48,12.0,2601081000.0,15248063000.0,4656859000.0,3521184000.0,21798816000.0,6550753000.0,14343821000.0,2665777000.0,1109188000.0
NEWGEN.NS,874.9000244140625,22.07,108.152,5.0,3152424000.0,15164321000.0,4323062000.0,4066344000.0,20450783000.0,5286462000.0,14868792000.0,3437609000.0,1916267000.0
NEXTMEDIA.NS,6.590000152587891,9.54,-3.737,0.0,636000000.0,-249900000.0,2400000.0,739900000.0,96800000.0,346700000.0,303300000.0,-85600000.0,-11500000.0
NFL.NS,92.11000061035156,3.13,55.408,1.56,1839800000.0,27158100000.0,49088700000.0,4374800000.0,93108700000.0,65950600000.0,197945000000.0,2347400000.0,23859900000.0
NGIL.NS,27.25,-1.98,19.178,0.0,-36406000.0,278930000.0,128625000.0,-31623000.0,418881000.0,139951000.0,462524000.0,-31762000.0,-40544000.0
NGLFINE.NS,1428.800048828125,34.17,457.16,1.75,211243000.0,2824346000.0,1189700000.0,300483000.0,4333913000.0,1509567000.0,3630292000.0,224263000.0,-949494000.0
NH.NS,1847.0999755859373,38.7,178.549,4.5,7901550000.0,36263550000.0,11931410000.0,10819460000.0,72650290000.0,36367940000.0,54829770000.0,9982740000.0,-961810000.0
NHPC.NS,82.08999633789062,2.66,39.49,1.91,30066700000.0,396681600000.0,101764200000.0,78046600000.0,1026777100000.0,575146500000.0,103738500000.0,45378200000.0,-38252200000.0
NIBE.NS,1235.5999755859375,14.17,185.464,0.0,267290000.0,2319848000.0,1360512000.0,472195000.0,4418442000.0,1966846000.0,5073151000.0,422868000.0,-451496000.0
NIBL.NS,25.690000534057617,8.9,-36.239,0.0,186379000.0,-237494000.0,709855000.0,297043000.0,1270644000.0,1508138000.0,631898000.0,-184726000.0,-192178000.0
NIITLTD.NS,110.95999908447266,3.21,79.651,1.5,461250000.0,10788980000.0,1093760000.0,598450000.0,12038650000.0,1177910000.0,3575830000.0,-200080000.0,-96680000.0
NIITMTS.NS,330.45001220703125,15.39,88.918,5.5,2275000000.0,12099600000.0,7879250000.0,3271860000.0,21880760000.0,9781160000.0,16532640000.0,2933830000.0,1992540000.0
NILAINFRA.NS,11.140000343322754,0.56,4.169,0.0,204985000.0,1642158000.0,6702638000.0,352999000.0,8702722000.0,7060564000.0,2455612000.0,194048000.0,569909000.0
NILASPACES.NS,14.529999732971191,0.46,3.612,0.0,146749000.0,1422758000.0,1522583000.0,358972000.0,3111172000.0,1688922000.0,1357982000.0,280965000.0,-420663000.0
NILKAMAL.NS,1580.5999755859375,69.35,996.611,20.0,1064266000.0,14871959000.0,6133862000.0,1801914000.0,25444289000.0,10559401000.0,32917594000.0,1669652000.0,-227999000.0
NINSYS.NS,422.3500061035156,14.16,32.985,0.0,263220000.0,613462000.0,489454000.0,352917000.0,1133282000.0,519820000.0,1398042000.0,308358000.0,183464000.0
NIPPOBATRY.NS,469.3999938964844,-11.74,675.306,5.0,1237626000.0,4381679000.0,1880824000.0,1544692000.0,7214788000.0,2505655000.0,4674650000.0,-355044000.0,-974112000.0
NIRAJ.NS,48.72999954223633,2.99,38.582,0.0,150816000.0,2436767000.0,1380846000.0,201595000.0,3820927000.0,1384160000.0,5071423000.0,140992000.0,-765333000.0
NIRAJISPAT.NS,344.1499938964844,19.92,238.0,0.0,8102000.0,129699000.0,9787000.0,11105000.0,154304000.0,24605000.0,32622000.0,2963000.0,-8780000.0
NITCO.NS,125.13999938964844,-66.66,13.826,0.0,-7411525000.0,2466232000.0,3956462000.0,-6710140000.0,9211106000.0,6745422000.0,3129227000.0,-2225195000.0,-1486116000.0
NITINSPIN.NS,349.20001220703125,31.0,233.289,3.0,1754263000.0,13111994000.0,6566159000.0,3273199000.0,27323197000.0,14211203000.0,33056542000.0,3237233000.0,2857119000.0
NITIRAJ.NS,199.97000122070312,4.71,74.604,1.5,48310000.0,828108000.0,76627000.0,68246000.0,930044000.0,101936000.0,765172000.0,59164000.0,78253000.0
NKIND.NS,71.75,-5.91,-579.348,0.0,-35526000.0,-3481060000.0,36479000.0,-36262000.0,18933009000.0,22414069000.0,161282000.0,-36262000.0,-39878000.0
NLCINDIA.NS,237.4900054931641,21.54,131.305,3.0,26213600000.0,187229700000.0,107072900000.0,46286900000.0,578513500000.0,359066300000.0,152829600000.0,29559600000.0,16369400000.0
NMDC.NS,70.72000122070312,7.44,33.777,3.3,65419800000.0,296957700000.0,96683600000.0,93215700000.0,410068800000.0,112997000000.0,239007800000.0,77307200000.0,-13360600000.0
NOCIL.NS,179.22999572753906,5.57,105.508,2.0,1028600000.0,17622400000.0,1603300000.0,1159300000.0,20570400000.0,2948000000.0,13716300000.0,852400000.0,-975600000.0
NOIDATOLL.NS,3.839999914169312,-13.11,-2.148,0.0,-2442385000.0,-397931000.0,1025928000.0,-2442188000.0,818167000.0,1215622000.0,402402000.0,-140927000.0,150000000.0
NORBTEAEXP.NS,36.900001525878906,-0.15,13.89,0.0,-1767000.0,163210000.0,56470000.0,9586000.0,280693000.0,117483000.0,76522000.0,9330000.0,-7881000.0
NORTHARC.NS,252.0,18.1,212.813,0.0,3426150000.0,34342487000.0,977788000.0,7522213000.0,136380721000.0,101985088000.0,22284920000.0,7522213000.0,-10647508000.0
NOVAAGRI.NS,51.0,2.94,24.579,0.0,274220000.0,2197825000.0,1114920000.0,433297000.0,3358567000.0,1160742000.0,2941316000.0,408623000.0,-443025000.0
NPST.NS,2250.0,18.99,53.505,0.0,451963000.0,1037080000.0,362989000.0,606945000.0,1459769000.0,415123000.0,1732077000.0,532823000.0,182680000.0
NRAIL.NS,341.6499938964844,10.37,455.479,2.0,176510000.0,7745867000.0,3846871000.0,768681000.0,17695077000.0,9949210000.0,16590317000.0,454715000.0,564428000.0
NRBBEARING.NS,290.8500061035156,8.95,92.7,8.6,794400000.0,9181700000.0,3428000000.0,1244100000.0,12996400000.0,3631800000.0,11986100000.0,1516600000.0,17900000.0
NRL.NS,70.0199966430664,2.11,17.17,0.0,144534000.0,1177078000.0,119875000.0,233830000.0,1442479000.0,183854000.0,1583127000.0,140012000.0,-230145000.0
NSIL.NS,6830.5,83.99,33546.94,0.0,467147000.0,166831029000.0,15499000.0,650311000.0,189469790000.0,22229937000.0,1105979000.0,638267000.0,616944000.0
NSLNISP.NS,39.72999954223633,-6.14,44.75,0.0,-23737800000.0,131144800000.0,99033200000.0,-26697800000.0,284697400000.0,153552600000.0,85030500000.0,-27044800000.0,15384300000.0
NTPC.NS,335.04998779296875,18.21,189.846,11.6,234224600000.0,1840711600000.0,1036394900000.0,416644800000.0,5241645900000.0,3330419100000.0,1881380600000.0,367263800000.0,91525900000.0
NTPCGREEN.NS,103.0500030517578,0.67,22.139,0.0,4754800000.0,184403400000.0,46728100000.0,14133100000.0,454214400000.0,268892600000.0,22096400000.0,11584800000.0,-99861800000.0
NUCLEUS.NS,1030.199951171875,63.48,309.292,12.5,1630000000.0,8142200000.0,2825500000.0,2193700000.0,11529500000.0,3387300000.0,8322500000.0,1535400000.0,1357200000.0
NURECA.NS,239.3000030517578,0.0,194.282,0.0,8460000.0,1942840000.0,123990000.0,17310000.0,2099760000.0,156920000.0,1096610000.0,-98280000.0,-234060000.0
NUVAMA.NS,6789.5,278.68,971.981,138.0,9861700000.0,34901400000.0,60778700000.0,21402600000.0,283876300000.0,248945200000.0,21395400000.0,1215300000.0,-4042000000.0
NUVOCO.NS,457.5,4.27,252.056,0.0,218400000.0,90023200000.0,52506000000.0,5229200000.0,181576400000.0,91553200000.0,101709400000.0,5040000000.0,9784000000.0
NYKAA.NS,226.8300018310547,0.28,4.551,0.0,660800000.0,13012800000.0,21605900000.0,2326000000.0,39795300000.0,26368700000.0,78847000000.0,2119000000.0,3394100000.0
OAL.NS,338.20001220703125,7.1,196.996,0.5,343283000.0,6629609000.0,3753345000.0,720722000.0,11450911000.0,4821302000.0,9229400000.0,711866000.0,-1213296000.0
OBCL.NS,55.43000030517578,1.1,43.817,0.0,23117000.0,917827000.0,510446000.0,74986000.0,1627646000.0,709819000.0,3388495000.0,68516000.0,-337691000.0
OBEROIRLTY.NS,1649.4000244140625,56.64,431.924,10.0,22255137000.0,157048662000.0,35073409000.0,32025863000.0,227420630000.0,70371968000.0,52862745000.0,30145955000.0,14702674000.0
OCCLLTD.NS,136.57000732421875,6.93,79.3,1.5,214167000.0,3963131000.0,763442000.0,334620000.0,5343183000.0,1380052000.0,3067335000.0,393245000.0,565832000.0
ODIGMA.NS,29.3799991607666,0.13,19.301,0.0,3899000.0,591893000.0,83765000.0,6071000.0,678160000.0,86267000.0,473389000.0,4358000.0,150320000.0
OFSS.NS,8597.0,275.39,777.024,265.0,23796000000.0,83624000000.0,11509000000.0,33129000000.0,101350000000.0,17726000000.0,68468000000.0,30085000000.0,21637000000.0
OIL.NS,408.1000061035156,40.35,305.801,18.17,65509300000.0,497677200000.0,152179100000.0,105056900000.0,1044446700000.0,497388700000.0,325124800000.0,88980500000.0,-16369500000.0
OILCOUNTUB.NS,83.05999755859375,-6.5,51.59,0.0,-318612000.0,2314205000.0,352084000.0,-235867000.0,3820096000.0,1505891000.0,1229031000.0,-238535000.0,299578000.0
OLAELEC.NS,44.83000183105469,-5.64,11.646,0.0,-22760000000.0,51430000000.0,35540000000.0,-19100000000.0,110750000000.0,59320000000.0,45140000000.0,-23050000000.0,-33680000000.0
OLECTRA.NS,1507.800048828125,17.18,127.897,0.4,1388865000.0,10492630000.0,9235021000.0,2390372000.0,21714025000.0,11186873000.0,18018968000.0,2233275000.0,-363049000.0
OMAXAUTO.NS,159.1999969482422,12.17,147.498,2.5,215465000.0,3151966000.0,866447000.0,555475000.0,4843537000.0,1691571000.0,3692586000.0,130622000.0,277952000.0
OMAXE.NS,93.37000274658205,-39.61,-11.216,0.0,-6860000000.0,-2051300000.0,139534600000.0,-5687200000.0,148774100000.0,150736500000.0,15609900000.0,-6444300000.0,9825800000.0
OMINFRAL.NS,110.5199966430664,2.12,71.095,0.5,359020000.0,7459834000.0,5848642000.0,505752000.0,14230863000.0,6314270000.0,7126618000.0,145837000.0,37662000.0
OMKARCHEM.NS,6.989999771118164,-4.33,-83.011,0.0,-126052000.0,-1710484000.0,2426237000.0,-65338000.0,721717000.0,2432201000.0,229825000.0,-74973000.0,8922000.0
ONELIFECAP.NS,11.539999961853027,-4.73,28.926,0.0,-51426000.0,346842000.0,1119414000.0,-6149000.0,1715927000.0,1363857000.0,112831000.0,-385416000.0,362110000.0
ONEPOINT.NS,47.09999847412109,1.29,15.761,0.0,213815000.0,1396538000.0,619465000.0,348406000.0,2529866000.0,1133328000.0,1697631000.0,314033000.0,-157004000.0
ONESOURCE.NS,1834.5,-1.1,514.018,0.0,-179710000.0,58805790000.0,11135630000.0,992580000.0,75502420000.0,16696630000.0,14448530000.0,1926290000.0,-1960020000.0
ONGC.NS,237.94000244140625,28.65,272.999,14.75,362256230000.0,3434404760000.0,1668420060000.0,642380790000.0,7587231020000.0,3844879850000.0,6089508950000.0,636226710000.0,351919780000.0
ONMOBILE.NS,55.220001220703125,-3.78,58.898,0.0,-401730000.0,6227490000.0,2345240000.0,-286090000.0,8703820000.0,2464580000.0,5730240000.0,-216210000.0,-488850000.0
ONWARDTEC.NS,322.3999938964844,14.29,98.874,5.0,270777000.0,2243010000.0,564793000.0,385223000.0,3137551000.0,894541000.0,4913161000.0,313100000.0,278529000.0
OPTIEMUS.NS,584.5499877929688,7.57,76.249,0.0,633301000.0,6652950000.0,7198655000.0,1067074000.0,15505816000.0,8574383000.0,18899968000.0,860872000.0,-958222000.0
